date,unit_sales,dcoilwtico,is_national_holiday,is_regional_holiday,is_local_holiday,year,month,day,dayofweek,quarter,week_of_year,is_weekend,is_month_start,is_month_end,lag_1,lag_7,lag_14,lag_30,rolling_7d_mean,rolling_14d_mean,rolling_30d_mean,rolling_7d_std,oil_lag_1,oil_rolling_7d_mean
2013-10-12,558.0,102.26666666666667,0,0,0,2013,10,12,5,4,41,1,0,0,221.0,678.0,609.0,621.0,479.57142857142856,481.57142857142856,489.8666666666667,199.34714874882366,102.17,102.91285714285713
2013-10-13,485.0,102.36333333333333,0,0,0,2013,10,13,6,4,41,1,0,0,558.0,719.0,764.0,323.0,462.42857142857144,477.92857142857144,487.76666666666665,184.00892835481005,102.26666666666667,102.72571428571428
2013-10-14,276.0,102.46,0,0,0,2013,10,14,0,4,42,0,0,0,485.0,515.0,416.0,632.0,429.0,458.0,493.1666666666667,147.20394016465679,102.36333333333333,102.58857142857143
2013-10-15,345.0,101.15,0,0,0,2013,10,15,1,4,42,0,0,0,276.0,346.0,336.0,710.0,394.85714285714283,448.0,481.3,151.5843313928235,102.46,102.50142857142858
2013-10-16,396.0,102.34,0,0,0,2013,10,16,2,4,42,0,0,0,345.0,601.0,407.0,524.0,394.7142857142857,448.64285714285717,469.1333333333333,151.63851125369803,101.15,102.16
2013-10-17,329.0,100.72,0,0,0,2013,10,17,3,4,42,0,0,0,396.0,277.0,303.0,314.0,365.42857142857144,447.85714285714283,464.8666666666667,122.07218785464123,102.34,102.26142857142857
2013-10-18,427.0,100.87,0,0,0,2013,10,18,4,4,42,0,0,0,329.0,221.0,550.0,414.0,372.85714285714283,449.7142857142857,465.3666666666667,117.28232116198348,100.72,101.92428571428572
2013-10-19,737.0,100.34,0,0,0,2013,10,19,5,4,42,1,0,0,427.0,558.0,678.0,372.0,402.2857142857143,440.92857142857144,465.8,96.90152094732355,100.87,101.73857142857142
2013-10-20,904.0,99.81,0,0,0,2013,10,20,6,4,42,1,0,0,737.0,485.0,719.0,346.0,427.85714285714283,445.14285714285717,477.96666666666664,152.50620596271722,100.34,101.46333333333334
2013-10-21,394.0,99.28,0,0,0,2013,10,21,0,4,43,0,0,0,904.0,276.0,515.0,726.0,487.7142857142857,458.35714285714283,496.56666666666666,237.31674634386434,99.81,101.09857142857143
2013-10-22,351.0,97.63,0,0,0,2013,10,22,1,4,43,0,0,0,394.0,345.0,346.0,866.0,504.57142857142856,449.7142857142857,485.5,223.56420192184697,99.28,100.64428571428572
2013-10-23,310.0,96.9,0,0,0,2013,10,23,2,4,43,0,0,0,351.0,396.0,601.0,516.0,505.42857142857144,450.07142857142856,468.3333333333333,222.86083635522945,97.63,100.14142857142858
2013-10-24,384.0,96.65,0,0,0,2013,10,24,3,4,43,0,0,0,310.0,329.0,277.0,306.0,493.14285714285717,429.2857142857143,461.46666666666664,232.07859916518834,96.9,99.36428571428573
2013-10-25,297.0,97.4,0,0,0,2013,10,25,4,4,43,0,0,0,384.0,427.0,221.0,486.0,501.0,436.92857142857144,464.06666666666666,226.45823750381285,96.65,98.78285714285714
2013-10-26,531.0,97.84666666666666,0,0,0,2013,10,26,5,4,43,1,0,0,297.0,737.0,558.0,428.0,482.42857142857144,442.35714285714283,457.76666666666665,238.54619199284164,97.4,98.28714285714285
2013-10-27,801.0,98.29333333333334,0,0,0,2013,10,27,6,4,43,1,0,0,531.0,904.0,485.0,370.0,453.0,440.42857142857144,461.2,213.27447104611446,97.84666666666666,97.93095238095238
2013-10-28,297.0,98.74,0,0,0,2013,10,28,0,4,44,0,0,0,801.0,394.0,276.0,609.0,438.2857142857143,463.0,475.56666666666666,177.53094968269053,98.29333333333334,97.71428571428574
2013-10-29,352.0,98.29,0,0,0,2013,10,29,1,4,44,0,0,0,297.0,351.0,345.0,764.0,424.42857142857144,464.5,465.1666666666667,185.1844640197595,98.74,97.63714285714286
2013-10-30,497.0,96.81,0,0,0,2013,10,30,2,4,44,0,0,0,352.0,310.0,396.0,416.0,424.57142857142856,465.0,451.43333333333334,185.11875210510757,98.29,97.73142857142857
2013-10-31,224.0,96.29,0,0,0,2013,10,31,3,4,44,0,0,1,497.0,384.0,329.0,336.0,451.2857142857143,472.2142857142857,454.1333333333333,179.22863823034723,96.81,97.71857142857142
2013-11-01,375.0,94.56,0,0,0,2013,11,1,4,4,44,0,1,0,224.0,297.0,427.0,407.0,428.42857142857144,464.7142857142857,450.4,198.41526918969453,96.29,97.66714285714286
2013-11-02,549.0,94.56666666666666,1,0,0,2013,11,2,5,4,44,1,0,0,375.0,531.0,737.0,303.0,439.57142857142856,461.0,449.3333333333333,191.88699551459695,94.56,97.26142857142857
2013-11-03,860.0,94.57333333333334,1,0,0,2013,11,3,6,4,44,1,0,0,549.0,801.0,904.0,550.0,442.14285714285717,447.57142857142856,457.53333333333336,193.43080465757282,94.56666666666666,96.79285714285716
2013-11-04,406.0,94.58,0,0,0,2013,11,4,0,4,45,0,0,0,860.0,297.0,394.0,678.0,450.57142857142856,444.42857142857144,467.8666666666667,212.06198554735272,94.57333333333334,96.26142857142857
2013-11-05,475.0,93.4,0,0,0,2013,11,5,1,4,45,0,0,0,406.0,352.0,351.0,719.0,466.14285714285717,445.2857142857143,458.8,202.7012815050992,94.58,95.66714285714285
2013-11-06,295.0,94.74,0,1,0,2013,11,6,2,4,45,0,0,0,475.0,497.0,310.0,515.0,483.7142857142857,454.14285714285717,450.6666666666667,196.39052445379858,93.4,94.96857142857142
2013-11-07,389.0,94.25,0,1,0,2013,11,7,3,4,45,0,0,0,295.0,224.0,384.0,346.0,454.85714285714283,453.07142857142856,443.3333333333333,208.5756685805165,94.74,94.67285714285715
2013-11-08,379.0,94.56,0,0,0,2013,11,8,4,4,45,0,0,0,389.0,375.0,297.0,601.0,478.42857142857144,453.42857142857144,444.76666666666665,186.26849540636854,94.25,94.38142857142857
2013-11-09,644.0,94.75,0,0,0,2013,11,9,5,4,45,1,0,0,379.0,549.0,531.0,277.0,479.0,459.2857142857143,437.3666666666667,185.9040971397169,94.56,94.38142857142859
2013-11-10,695.0,94.94,0,0,1,2013,11,10,6,4,45,1,0,0,644.0,860.0,801.0,221.0,492.57142857142856,467.35714285714283,449.6,195.1058320868079,94.75,94.40761904761905
2013-11-11,612.0,95.13,0,0,1,2013,11,11,0,4,46,0,0,0,695.0,406.0,297.0,558.0,469.0,459.7857142857143,465.4,147.46864073422506,94.94,94.46000000000001
2013-11-12,314.0,93.12,0,0,1,2013,11,12,1,4,46,0,0,0,612.0,475.0,352.0,485.0,498.42857142857144,482.2857142857143,467.2,153.2425714815752,95.13,94.53857142857143
2013-11-13,343.0,93.91,0,0,0,2013,11,13,2,4,46,0,0,0,314.0,295.0,497.0,276.0,475.42857142857144,479.57142857142856,461.5,168.65236152399112,93.12,94.49857142857142
2013-11-14,295.0,93.76,0,0,0,2013,11,14,3,4,46,0,0,0,343.0,389.0,224.0,345.0,482.2857142857143,468.57142857142856,463.73333333333335,160.89097166063956,93.91,94.38
2013-11-15,400.0,93.8,0,0,0,2013,11,15,4,4,46,0,0,0,295.0,379.0,375.0,396.0,468.85714285714283,473.64285714285717,462.06666666666666,173.41033088355147,93.76,94.31000000000002
2013-11-16,683.0,93.54333333333334,0,0,0,2013,11,16,5,4,46,1,0,0,400.0,644.0,549.0,329.0,471.85714285714283,475.42857142857144,462.2,171.77061115669002,93.8,94.20142857142856
2013-11-17,921.0,93.28666666666666,0,0,0,2013,11,17,6,4,46,1,0,0,683.0,695.0,860.0,427.0,477.42857142857144,485.0,474.0,178.77439893420328,93.54333333333334,94.0290476190476
2013-11-18,447.0,93.03,0,0,0,2013,11,18,0,4,47,0,0,0,921.0,612.0,406.0,737.0,509.7142857142857,489.35714285714283,490.46666666666664,235.89666825802792,93.28666666666666,93.79285714285713
2013-11-19,401.0,93.35,0,0,0,2013,11,19,1,4,47,0,0,0,447.0,314.0,475.0,904.0,486.14285714285717,492.2857142857143,480.8,232.18701411536665,93.03,93.49285714285715
2013-11-20,481.0,93.34,0,0,0,2013,11,20,2,4,47,0,0,0,401.0,343.0,295.0,394.0,498.57142857142856,487.0,464.03333333333336,223.60669127052603,93.35,93.5257142857143
2013-11-21,199.0,95.35,0,0,0,2013,11,21,3,4,47,0,0,0,481.0,295.0,389.0,351.0,518.2857142857143,500.2857142857143,466.93333333333334,213.45781338531057,93.34,93.44428571428571
2013-11-22,419.0,94.53,0,0,0,2013,11,22,4,4,47,0,0,0,199.0,400.0,379.0,310.0,504.57142857142856,486.7142857142857,461.8666666666667,232.43483469771124,95.35,93.67142857142856
2013-11-23,519.0,94.30666666666667,0,0,0,2013,11,23,5,4,47,1,0,0,419.0,683.0,644.0,384.0,507.2857142857143,489.57142857142856,465.5,231.11736865765423,94.53,93.77571428571427
2013-11-24,702.0,94.08333333333333,0,0,0,2013,11,24,6,4,47,1,0,0,519.0,921.0,695.0,297.0,483.85714285714283,480.64285714285717,470.0,218.29294428315694,94.30666666666667,93.88476190476192
2013-11-25,282.0,93.86,0,0,0,2013,11,25,0,4,48,0,0,0,702.0,447.0,612.0,531.0,452.57142857142856,481.14285714285717,483.5,150.3061954177282,94.08333333333333,93.99857142857142
2013-11-26,274.0,93.41,0,0,0,2013,11,26,1,4,48,0,0,0,282.0,401.0,314.0,801.0,429.0,457.57142857142856,475.2,163.66938219064235,93.86,94.11714285714285
2013-11-27,474.0,92.05,0,0,0,2013,11,27,2,4,48,0,0,0,274.0,481.0,343.0,297.0,410.85714285714283,454.7142857142857,457.6333333333333,174.00328404125804,93.41,94.1257142857143
2013-11-28,258.0,92.3,0,0,0,2013,11,28,3,4,48,0,0,0,474.0,199.0,295.0,352.0,409.85714285714283,464.07142857142856,463.53333333333336,173.55251709634192,92.05,93.94142857142857
2013-11-29,363.0,92.55,0,0,0,2013,11,29,4,4,48,0,0,0,258.0,419.0,400.0,497.0,418.2857142857143,461.42857142857144,460.4,162.6988161048034,92.3,93.50571428571428
2013-11-30,726.0,92.90333333333334,0,0,0,2013,11,30,5,4,48,1,0,1,363.0,519.0,683.0,224.0,410.2857142857143,458.7857142857143,455.93333333333334,164.0291785889672,92.55,93.22285714285715
2013-12-01,736.0,93.25666666666666,0,0,0,2013,12,1,6,4,48,1,1,0,726.0,702.0,921.0,375.0,439.85714285714283,461.85714285714283,472.6666666666667,201.31602732306922,92.90333333333334,93.02238095238094
2013-12-02,421.0,93.61,0,0,0,2013,12,2,0,4,49,0,0,0,736.0,282.0,447.0,549.0,444.7142857142857,448.64285714285717,484.7,208.95989590167295,93.25666666666666,92.90428571428572
2013-12-03,493.0,95.83,0,0,0,2013,12,3,1,4,49,0,0,0,421.0,274.0,401.0,860.0,464.57142857142856,446.7857142857143,480.43333333333334,197.19352350999168,93.61,92.86857142857143
2013-12-04,454.0,96.97,0,0,0,2013,12,4,2,4,49,0,0,0,493.0,474.0,481.0,406.0,495.85714285714283,453.35714285714283,468.2,178.3960281428452,95.83,93.21428571428571
2013-12-05,265.0,97.14,0,0,1,2013,12,5,3,4,49,0,0,0,454.0,258.0,199.0,475.0,493.0,451.42857142857144,469.8,178.96368346678597,96.97,93.91714285714285
2013-12-06,388.0,97.48,0,0,1,2013,12,6,4,4,49,0,0,0,265.0,363.0,419.0,295.0,494.0,456.14285714285717,462.8,177.44482710596728,97.14,94.60857142857142
2013-12-07,504.0,97.35333333333334,0,0,0,2013,12,7,5,4,49,1,0,0,388.0,726.0,519.0,389.0,497.57142857142856,453.92857142857144,465.9,174.59749630016367,97.48,95.31285714285714
2013-12-08,477.0,97.22666666666666,0,0,1,2013,12,8,6,4,49,1,0,0,504.0,736.0,702.0,379.0,465.85714285714283,452.85714285714283,469.73333333333335,143.60063668780433,97.35333333333334,95.94857142857143
2013-12-09,378.0,97.1,0,0,0,2013,12,9,0,4,50,0,0,0,477.0,421.0,282.0,644.0,428.85714285714283,436.7857142857143,473.0,82.95667256953713,97.22666666666666,96.51571428571428
2013-12-10,330.0,98.32,0,0,0,2013,12,10,1,4,50,0,0,0,378.0,493.0,274.0,695.0,422.7142857142857,443.64285714285717,464.1333333333333,85.197250123295,97.1,97.0142857142857
2013-12-11,508.0,97.25,0,0,0,2013,12,11,2,4,50,0,0,0,330.0,454.0,474.0,612.0,399.42857142857144,447.64285714285717,451.96666666666664,85.06048268312114,98.32,97.37
2013-12-12,502.0,97.21,0,0,0,2013,12,12,3,4,50,0,0,0,508.0,265.0,258.0,314.0,407.14285714285717,450.07142857142856,448.5,92.92008855539635,97.25,97.41
2013-12-13,367.0,96.27,0,0,0,2013,12,13,4,4,50,0,0,0,502.0,388.0,363.0,343.0,441.0,467.5,454.76666666666665,73.68174807915379,97.21,97.42
2013-12-14,547.0,96.57333333333334,0,0,0,2013,12,14,5,4,50,1,0,0,367.0,504.0,726.0,295.0,438.0,467.7857142857143,455.56666666666666,76.57022920169352,96.27,97.24714285714286
2013-12-15,621.0,96.87666666666667,0,0,0,2013,12,15,6,4,50,1,0,0,547.0,477.0,736.0,400.0,444.14285714285717,455.0,463.96666666666664,84.10197891335699,96.57333333333334,97.13571428571427
2013-12-16,322.0,97.18,0,0,0,2013,12,16,0,4,51,0,0,0,621.0,378.0,421.0,683.0,464.7142857142857,446.7857142857143,471.3333333333333,107.76164173105074,96.87666666666667,97.08571428571427
2013-12-17,496.0,96.99,0,0,0,2013,12,17,1,4,51,0,0,0,322.0,330.0,493.0,921.0,456.7142857142857,439.7142857142857,459.3,116.95827501822177,97.18,97.09714285714287
2013-12-18,532.0,97.59,0,0,0,2013,12,18,2,4,51,0,0,0,496.0,508.0,454.0,447.0,480.42857142857144,439.92857142857144,445.1333333333333,102.97711257500688,96.99,96.90714285714286
2013-12-19,455.0,98.4,0,0,0,2013,12,19,3,4,51,0,0,0,532.0,502.0,265.0,401.0,483.85714285714283,445.5,447.96666666666664,104.43726756834836,97.59,96.9557142857143
2013-12-20,441.0,99.11,0,0,0,2013,12,20,4,4,51,0,0,0,455.0,367.0,388.0,481.0,477.14285714285717,459.07142857142856,449.76666666666665,104.58717029576866,98.4,97.12571428571428
2013-12-21,630.0,98.94666666666667,1,0,0,2013,12,21,5,4,51,1,0,0,441.0,547.0,504.0,199.0,487.7142857142857,462.85714285714283,448.43333333333334,94.88890747555637,99.11,97.53142857142858
2013-12-22,985.0,98.78333333333333,1,0,1,2013,12,22,6,4,51,1,0,0,630.0,621.0,477.0,419.0,499.57142857142856,471.85714285714283,462.8,107.83452932287348,98.94666666666667,97.8704761904762
2013-12-23,523.0,98.62,1,0,0,2013,12,23,0,4,52,0,0,0,985.0,322.0,378.0,519.0,551.5714285714286,508.14285714285717,481.6666666666667,212.81357815613893,98.78333333333333,98.14285714285714
2013-12-24,365.0,98.87,1,0,0,2013,12,24,1,4,52,0,0,0,523.0,496.0,330.0,702.0,580.2857142857143,518.5,481.8,188.89125115236226,98.62,98.34857142857143
2013-12-26,418.0,99.18,1,0,0,2013,12,26,3,4,52,0,0,0,365.0,532.0,508.0,282.0,561.5714285714286,521.0,470.56666666666666,204.47971141644445,98.87,98.61714285714285
2013-12-27,419.0,99.94,0,0,0,2013,12,27,4,4,52,0,0,0,418.0,455.0,502.0,274.0,545.2857142857143,514.5714285714286,475.1,211.6417683143809,99.18,98.84428571428573
2013-12-28,499.0,99.59333333333333,0,0,0,2013,12,28,5,4,52,1,0,0,419.0,441.0,367.0,474.0,540.1428571428571,508.64285714285717,479.93333333333334,214.6178220088199,99.94,99.06428571428572
2013-12-29,552.0,99.24666666666667,0,0,0,2013,12,29,6,4,52,1,0,0,499.0,630.0,547.0,258.0,548.4285714285714,518.0714285714286,480.76666666666665,211.24540006262632,99.59333333333333,99.13333333333333
2013-12-30,595.0,98.9,0,0,0,2013,12,30,0,4,1,0,0,0,552.0,985.0,621.0,363.0,537.2857142857143,518.4285714285714,490.56666666666666,208.26162575449356,99.24666666666667,99.17619047619048
2013-12-31,436.0,98.17,1,0,0,2013,12,31,1,4,1,0,0,1,595.0,523.0,322.0,726.0,481.57142857142856,516.5714285714286,498.3,83.0579258567113,98.9,99.19285714285716
2014-01-02,589.0,95.14,0,0,0,2014,1,2,3,1,1,0,0,0,436.0,365.0,496.0,736.0,469.14285714285717,524.7142857142857,488.6333333333333,82.33150181112984,98.17,99.12857142857142
2014-01-03,474.0,93.66,0,0,0,2014,1,3,4,1,1,0,0,0,589.0,418.0,532.0,421.0,501.14285714285717,531.3571428571429,483.73333333333335,78.55237864301832,95.14,98.59571428571428
2014-01-04,767.0,93.48,0,0,0,2014,1,4,5,1,1,1,0,0,474.0,419.0,455.0,493.0,509.14285714285717,527.2142857142857,485.5,71.17918368790227,93.66,97.80714285714285
2014-01-05,1203.0,93.3,0,0,0,2014,1,5,6,1,1,1,0,0,767.0,499.0,441.0,454.0,558.8571428571429,549.5,494.6333333333333,109.13512812324089,93.48,96.88428571428572
2014-01-06,399.0,93.12,0,0,0,2014,1,6,0,1,2,0,0,0,1203.0,552.0,630.0,265.0,659.4285714285714,603.9285714285714,519.6,262.04252653774705,93.3,95.9852380952381
2014-01-07,498.0,93.31,0,0,0,2014,1,7,1,1,2,0,0,0,399.0,595.0,985.0,388.0,637.5714285714286,587.4285714285714,524.0666666666667,278.36897405114286,93.12,95.11
2014-01-08,561.0,91.9,0,0,0,2014,1,8,2,1,2,0,0,0,498.0,436.0,523.0,504.0,623.7142857142857,552.6428571428571,527.7333333333333,283.2135320953165,93.31,94.31142857142856
2014-01-09,239.0,91.36,0,0,0,2014,1,9,3,1,2,0,0,0,561.0,589.0,365.0,477.0,641.5714285714286,555.3571428571429,529.6333333333333,273.16774891560533,91.9,93.41571428571429
2014-01-10,438.0,92.39,0,0,0,2014,1,10,4,1,2,0,0,0,239.0,474.0,418.0,378.0,591.5714285714286,546.3571428571429,521.7,313.45486498210937,91.36,92.87571428571428
2014-01-11,619.0,92.07666666666667,0,0,0,2014,1,11,5,1,2,1,0,0,438.0,767.0,419.0,330.0,586.4285714285714,547.7857142857143,523.7,315.99043083763223,92.39,92.69428571428571
2014-01-12,533.0,91.76333333333334,0,0,0,2014,1,12,6,1,2,1,0,0,619.0,1203.0,499.0,508.0,565.2857142857143,562.0714285714286,533.3333333333334,306.70980545444706,92.07666666666667,92.49380952380953
2014-01-13,443.0,91.45,0,0,0,2014,1,13,0,1,3,0,0,0,533.0,399.0,552.0,502.0,469.57142857142856,564.5,534.1666666666666,125.60501203223895,91.76333333333334,92.27428571428572
2014-01-14,440.0,92.15,0,0,0,2014,1,14,1,1,3,0,0,0,443.0,498.0,595.0,367.0,475.85714285714283,556.7142857142857,532.2,122.54853266009638,91.45,92.03571428571429
2014-01-15,360.0,93.78,0,0,0,2014,1,15,2,1,3,0,0,0,440.0,561.0,436.0,547.0,467.57142857142856,545.6428571428571,534.6333333333333,122.76244966445924,92.15,91.87
2014-01-16,1168.0,93.54,0,0,0,2014,1,16,3,1,3,0,0,0,360.0,239.0,589.0,621.0,438.85714285714283,540.2142857142857,528.4,120.75792392417145,93.78,92.13857142857144
2014-01-17,506.0,93.96,0,0,0,2014,1,17,4,1,3,0,0,0,1168.0,438.0,474.0,322.0,571.5714285714286,581.5714285714286,546.6333333333333,275.65368196516516,93.54,92.45000000000002
2014-01-18,720.0,94.0975,0,0,0,2014,1,18,5,1,3,1,0,0,506.0,619.0,767.0,496.0,581.2857142857143,583.8571428571429,552.7666666666667,271.32619623232995,93.96,92.67428571428572
2014-01-19,561.0,94.235,0,0,0,2014,1,19,6,1,3,1,0,0,720.0,533.0,1203.0,532.0,595.7142857142857,580.5,560.2333333333333,276.3058174593956,94.0975,92.96297619047618
2014-01-20,391.0,94.3725,0,0,0,2014,1,20,0,1,4,0,0,0,561.0,443.0,399.0,455.0,599.7142857142857,534.6428571428571,561.2,275.44794685851537,94.235,93.31607142857142
2014-01-21,421.0,94.51,0,0,0,2014,1,21,1,1,4,0,0,0,391.0,440.0,498.0,441.0,592.2857142857143,534.0714285714286,559.0666666666667,281.0235543424041,94.3725,93.73357142857142
2014-01-22,519.0,96.35,0,0,0,2014,1,22,2,1,4,0,0,0,421.0,360.0,561.0,630.0,589.5714285714286,528.5714285714286,558.4,282.8255393600192,94.51,94.07071428571429
2014-01-23,231.0,97.23,0,0,0,2014,1,23,3,1,4,0,0,0,519.0,1168.0,239.0,985.0,612.2857142857143,525.5714285714286,554.7,267.2724666488704,96.35,94.43785714285715
2014-01-24,263.0,96.66,0,0,0,2014,1,24,4,1,4,0,0,0,231.0,506.0,438.0,523.0,478.42857142857144,525.0,529.5666666666667,152.6126437999776,97.23,94.96500000000002
2014-01-25,789.0,96.38,0,0,0,2014,1,25,5,1,4,1,0,0,263.0,720.0,619.0,365.0,443.7142857142857,512.5,520.9,171.7349840944019,96.66,95.35071428571429
2014-01-26,698.0,96.1,0,0,0,2014,1,26,6,1,4,1,0,0,789.0,561.0,533.0,418.0,453.57142857142856,524.6428571428571,535.0333333333333,191.122000428048,96.38,95.67678571428573
2014-01-27,310.0,95.82,0,0,0,2014,1,27,0,1,5,0,0,0,698.0,391.0,443.0,419.0,473.14285714285717,536.4285714285714,544.3666666666667,210.03525781118108,96.1,95.94321428571428
2014-01-28,332.0,97.49,0,0,0,2014,1,28,1,1,5,0,0,0,310.0,421.0,440.0,499.0,461.57142857142856,526.9285714285714,540.7333333333333,217.41654118523763,95.82,96.14999999999999
2014-01-29,405.0,97.34,0,0,0,2014,1,29,2,1,5,0,0,0,332.0,519.0,360.0,552.0,448.85714285714283,519.2142857142857,535.1666666666666,222.72212026905316,97.49,96.57571428571428
2014-01-30,323.0,98.25,0,0,0,2014,1,30,3,1,5,0,0,0,405.0,231.0,1168.0,595.0,432.57142857142856,522.4285714285714,530.2666666666667,220.89881329306732,97.34,96.71714285714286
2014-01-31,456.0,97.55,0,0,0,2014,1,31,4,1,5,0,0,1,323.0,263.0,506.0,436.0,445.7142857142857,462.07142857142856,521.2,209.34159825964952,98.25,96.86285714285714
2014-02-01,732.0,97.17999999999999,0,0,0,2014,2,1,5,1,5,1,1,0,456.0,789.0,720.0,589.0,473.2857142857143,458.5,521.8666666666667,193.3664175304782,97.55,96.99
2014-02-02,704.0,96.81,0,0,0,2014,2,2,6,1,5,1,0,0,732.0,698.0,561.0,474.0,465.14285714285717,459.35714285714283,526.6333333333333,178.48289233745243,97.17999999999999,97.1042857142857
2014-02-03,395.0,96.44,0,0,0,2014,2,3,0,1,6,0,0,0,704.0,310.0,391.0,767.0,466.0,469.57142857142856,534.3,179.7971078744032,96.81,97.20571428571428
2014-02-04,313.0,97.24,0,0,0,2014,2,4,1,1,6,0,0,0,395.0,332.0,421.0,1203.0,478.14285714285717,469.85714285714283,521.9,170.11508709442165,96.44,97.2942857142857
2014-02-05,463.0,97.4,0,0,0,2014,2,5,2,1,6,0,0,0,313.0,405.0,519.0,399.0,475.42857142857144,462.14285714285717,492.23333333333335,172.9632496060522,97.24,97.25857142857141
2014-02-06,301.0,97.84,0,0,0,2014,2,6,3,1,6,0,0,0,463.0,323.0,231.0,498.0,483.7142857142857,458.14285714285717,494.3666666666667,170.39729485892053,97.4,97.26714285714284
2014-02-07,289.0,99.98,0,0,0,2014,2,7,4,1,6,0,0,0,301.0,456.0,263.0,561.0,480.57142857142856,463.14285714285717,487.8,174.019976959406,97.84,97.20857142857142
2014-02-08,678.0,100.02666666666667,0,0,0,2014,2,8,5,1,6,1,0,0,289.0,732.0,789.0,239.0,456.7142857142857,465.0,478.73333333333335,188.77209741353332,99.98,97.55571428571429
2014-02-09,731.0,100.07333333333334,0,0,0,2014,2,9,6,1,6,1,0,0,678.0,704.0,698.0,438.0,449.0,457.07142857142856,493.3666666666667,176.34152469946795,100.02666666666667,97.96238095238095
2014-02-10,370.0,100.12,0,0,0,2014,2,10,0,1,7,0,0,0,731.0,395.0,310.0,619.0,452.85714285714283,459.42857142857144,503.1333333333333,183.01769365412713,100.07333333333334,98.42857142857143
2014-02-11,440.0,99.96,0,0,0,2014,2,11,1,1,7,0,0,0,370.0,313.0,332.0,533.0,449.2857142857143,463.7142857142857,494.8333333333333,184.57222099195886,100.12,98.95428571428572
2014-02-12,409.0,100.38,0,0,0,2014,2,12,2,1,7,0,0,0,440.0,463.0,405.0,443.0,467.42857142857144,471.42857142857144,491.73333333333335,174.93318452374558,99.96,99.34285714285716
2014-02-13,310.0,100.27,0,0,0,2014,2,13,3,1,7,0,0,0,409.0,301.0,323.0,440.0,459.7142857142857,471.7142857142857,490.6,176.34598028280803,100.38,99.76857142857143
2014-02-14,258.0,100.31,0,0,0,2014,2,14,4,1,7,0,0,0,310.0,289.0,456.0,360.0,461.0,470.7857142857143,486.26666666666665,175.02380790433367,100.27,100.11571428571429
2014-02-15,650.0,100.8675,0,0,0,2014,2,15,5,1,7,1,0,0,258.0,678.0,732.0,1168.0,456.57142857142856,456.64285714285717,482.8666666666667,180.41051072748542,100.31,100.16285714285713
2014-02-16,583.0,101.42500000000001,0,0,0,2014,2,16,6,1,7,1,0,0,650.0,731.0,704.0,506.0,452.57142857142856,450.7857142857143,465.6,174.9093642841499,100.8675,100.2829761904762
2014-02-17,506.0,101.9825,0,0,0,2014,2,17,0,1,8,0,0,0,583.0,370.0,395.0,720.0,431.42857142857144,442.14285714285717,468.1666666666667,141.37403951086185,101.42500000000001,100.47607142857143
2014-02-18,506.0,102.54,0,0,0,2014,2,18,1,1,8,0,0,0,506.0,440.0,313.0,561.0,450.85714285714283,450.07142857142856,461.03333333333336,140.8692402802776,101.9825,100.74214285714287
2014-02-19,392.0,103.46,0,0,0,2014,2,19,2,1,8,0,0,0,506.0,409.0,463.0,391.0,460.2857142857143,463.85714285714283,459.2,142.22366690734415,102.54,101.11071428571428
2014-02-20,296.0,103.2,0,0,0,2014,2,20,3,1,8,0,0,0,392.0,310.0,301.0,421.0,457.85714285714283,458.7857142857143,459.23333333333335,143.38576006869002,103.46,101.55071428571429
2014-02-21,393.0,102.53,0,0,0,2014,2,21,4,1,8,0,0,0,296.0,258.0,289.0,519.0,455.85714285714283,458.42857142857144,455.06666666666666,145.86800948280583,103.2,101.9692857142857
2014-02-22,809.0,102.74333333333334,0,0,0,2014,2,22,5,1,8,1,0,0,393.0,650.0,678.0,231.0,475.14285714285717,465.85714285714283,450.8666666666667,122.3824995269993,102.53,102.28642857142859
2014-02-23,714.0,102.95666666666666,0,0,0,2014,2,23,6,1,8,1,0,0,809.0,583.0,731.0,263.0,497.85714285714283,475.2142857142857,470.1333333333333,166.90259491834163,102.74333333333334,102.55440476190476
2014-02-24,338.0,103.17,0,0,0,2014,2,24,0,1,9,0,0,0,714.0,506.0,370.0,789.0,516.5714285714286,474.0,485.1666666666667,184.46124899542528,102.95666666666666,102.77321428571429
2014-02-25,453.0,102.2,0,0,0,2014,2,25,1,1,9,0,0,0,338.0,506.0,440.0,698.0,492.57142857142856,471.7142857142857,470.1333333333333,196.5959114044649,103.17,102.94285714285714
2014-02-26,388.0,102.93,0,0,0,2014,2,26,2,1,9,0,0,0,453.0,392.0,409.0,310.0,485.0,472.64285714285717,461.96666666666664,197.01268994661186,102.2,102.89428571428572
2014-02-27,587.0,102.68,0,0,0,2014,2,27,3,1,9,0,0,0,388.0,296.0,310.0,332.0,484.42857142857144,471.14285714285717,464.56666666666666,197.3329311450208,102.93,102.81857142857143
2014-02-28,346.0,102.88,0,0,0,2014,2,28,4,1,9,0,0,1,587.0,393.0,258.0,405.0,526.0,490.92857142857144,473.06666666666666,180.99723754798006,102.68,102.74428571428572
2014-03-01,714.0,103.7,0,0,0,2014,3,1,5,1,9,1,1,0,346.0,809.0,650.0,323.0,519.2857142857143,497.2142857142857,471.1,187.50796808466035,102.88,102.79428571428572
